ProductID,ProductName,ProductVersion,Count
16848296,Music Transfer,1.3.00.11130,1
16797974,Music Transfer,1.3.02.10240,19
17189575,Music Transfer Utility,"1, 0, 5, 3",1
16794661,Music Transfer Utility,"1, 0, 1, 9",1
17247599,MUSICMATCH JUKEBOX,7.10.0000,1
17120961,MUSICMATCH JUKEBOX,8.10.0000,2
17247098,Musicmatch Jukebox,9.00.5100,1
17120960,Musicmatch Jukebox,10.00.4033,1
17247598,MUSICMATCH JUKEBOX,7.20.0169,1
17120962,MUSICMATCH JUKEBOX,7.50.0000,2
16804579,MUSICMATCH JUKEBOX,8.00.0126,1
17247096,MUSICMATCH JUKEBOX,7.20.0166,1
17247099,Musicmatch Jukebox,9.0.0.1,1
16830660,MusicMatch Jukebox,4.00.0000,1
17120963,MUSICMATCH Update,2.20.0047,1
17247097,MUSICMATCH Update,2.20.0041,1
16804580,MUSICMATCH Update,2.00.0048,1
17239311,Musicnotes Software Suite,1.2,1
17078355,Musicnotes Software Suite,1.5.1.0,1
16842324,Musicnotes Software Suite,1.7.2,1
16859487,Mussel Estimation Program,1.05.0002,2
16842170,Mussel Estimation Program,1.05.0006,2
16813776,Mussel Model,1,2
17118216,Mussel PVA,1,1
16834869,MUSTEK FREE_EXE,"1, 0, 0, 0",3
16834874,MUSTEK SmartPhotoRefresh,"2, 0, 0, 8",1
16809110,Mutation Surveyor,2.2,8
16881615,Mutoh Ultima Cut Server,1.0.0.1,1
17042412,muvee autoProducer,5,1
16784845,muvee Installer,1,76
16814196,muveeReveal,7,4
16837185,MUZAoDApp Module,"1, 0, 9, 222",4
16795813,MvDocLaunch,2011.0517.1.37200,2
17120593,MvDocLaunch,2012.1225.1.63009,1
16785373,MvDocLaunch,2011.0505.1.36858,1
17049546,MvDocLaunch,2012.0821.1.56496,1
16788540,MvDocLaunch,2012.1108.1.60779,14
16786636,MvDocLaunch,2012.0926.1.58500,44
16916619,mvraidsv Application,"3, 1, 0, 1",1
17231109,MVSP - A MultiVariate Statistical Package,3.1,2
17191031,MVT.exe,8.1.0.135,1
16793735,MVWGraphBuilder Module,12.2.1.82,2
16787009,MVWGraphBuilder Module,12.2.1.38,47
16823479,MVWGraphBuilder Module,13.3.1.20,2
16788758,MVWGraphBuilder Module,9.4.0.72,1
16778998,MVWGraphBuilder Module,12.2.1.71,274
16965414,MVWGraphBuilder Module,16.0.0.08,1
16864895,MVWGraphBuilder Module,15.5.0.40,2
16788912,MVWGraphBuilder Module,13.3.6.21,5
16793175,MVWGraphBuilder Module,8.0.0.47,5
17225024,MVWGraphBuilder Module,9.0.2.72,1
17219096,MVWGraphBuilder Module,9.4.0.70,1
16787523,mwmStd Module,"722, 2012, 5, 3",398
16976277,mwmStd Module,"2732, 0, 1502, 600",23
16801716,mwmStd Module,"929, 2009, 12, 2",152
17059510,mwmStd Module,"2732, 0, 1505, 2100",9
17140121,mwmStd Module,"2732, 0, 15011, 1300",380
17210727,MWSWAT2012,1.2,1
16821137,MW-UTILITY Resource,"1, 0, 0, 0",3
17246644,MX5,5.0.2.1000,2
17246647,MX5,4.0.1.18,2
17246646,MX5,3.0.0.18,2
16787551,MxAppLoader,"1, 0, 0, 8",12
16787552,MxCrashReport Module,"1, 0, 0, 42",12
16787554,MxCrashReport Module,"1, 0, 0, 38",12
17205805,mxdperfstat,1.0.0.0,1
17205806,MxdRefreshTimer,1.0.0.0,1
16859431,MXO Storage Adapter,6.00.1010.0,4
16827188,MXO Storage Adapter,1.0.1010.0,1
16830099,MXO Storage Adapter,1.00.1000.0,1
17206149,mxoutprocmem,"1, 0, 0, 13",1
17109740,MxTools 317,3.01.,1
17246648,MxUp Module,3.4.1.12,2
17246649,MxUp Module,"3, 4, 1, 11",2
16787555,MxUp Module,"3, 0, 2, 89",12
16859704,My Book Device Driver,1.01.0000,1
16859705,My Book RAID Manager,1.05.03,1
16873518,My Comet Cursor,"1, 5, 1, 193",1
16798071,My Dell,3.4.6308.28,2
16824636,My Dell,3.4.6422.14,2
16798068,My Dell,6.0.6308.28,2
16824634,My Dell,6.0.6422.14,2
16850155,My Dell,3.5.6426.22,44
16843520,My Dell,1.0.6424.38,11
16794850,My Dell,3.3.6280.92,1
16794848,My Dell,6.0.6280.92,1
16850153,My Dell,6.0.6426.22,47
16814519,My Dell,1.0.6307.21,2
16813147,My Dell,3.3.6261.27,1
16813145,My Dell,6.0.6261.27,1
16801185,My Dell,1.0.6423.02,1
16805561,My Dell,3.4.6361.48,1
16805559,My Dell,6.0.6361.48,1
17242558,My Flash Projector,0.0.0.67,2
16804597,My Flash Projector,1.0.0.395,3
17246836,My Flash Projector,1.0.0.0,1
17245263,My Little Tank,"1, 0, 0, 1",1
17132466,My Net View Setup,1.0.0.1,1
16802581,My Program,1.5,9
16793203,MyCamera,"6, 2, 0, 5",2
16936065,MyCamera,"7, 1, 0, 1",1
16785784,MyCamera,"6, 4, 0, 5",10
16797838,MyCamera,"7, 0, 0, 3",2
16797839,MyCamera DC,"7, 1, 0, 4",3
17154918,mychat BisonHK,"2008, 12, 3, 1",1
17208312,MyCheckBook,12.0.0,1
17208309,MyCheckBook,12.0.0.0,1
17249811,MyCleanPC.exe Stub Installer,1.0.0.4558,1
16788047,MyDataZone,4.1.12.1,12
16781657,MyDefrag v4.3.1,4.0.0.0,2
16852455,MyDrive Connect,3.0.2.100,1
17231892,MyEpson Portal Updater,1.0.1.0,2
17246041,MyEventViewer,2.25,1
17040028,MyEventViewer,2.2,1
16893578,MyHarmony,1.0.0.0,2
16893579,MyHarmony-App,1.0.0.0,3
17186825,MyHeadset Updater,3.1.51395.36053,3
16974626,MyHeadset Updater,3.1.50883.11482,2
17181426,MyInvoices & Estimates Deluxe,10.0.0.0,1
17181424,MyInvoices & Estimates Deluxe,10.0.0.2,1
17226801,MyInvoices & Estimates Deluxe,10.0.0.3,1
17118140,MyLanViewer,4.19.8.0,1
17118143,MyLanViewer,4.19.8,1
17248764,MYLAPS Connect,2.0.0 (build 01d17a0),1
17221981,MyLastSearch,1.5,1
17040029,MyLastSearch,1.64,1
16975164,MyLogo Application,"8, 0, 0, 0",1
16780812,MyMobiler,"1, 0, 0, 1",38
17046313,myOwn10-Key,10.1.1,1
16900219,myOwn10-Key,9.1.1,1
16939687,myOwn10-Key,10.0.1.0,1
16860212,MyPhoneManagerV5.20A07,V5.20A07,1
17204384,MyPoint Connector,2.3.1,1
17010043,MyPoints Toolbar,1.1.0.4,1
17040025,MyPopupKiller,1.26,1
16796592,MyProgram,1.0.0.0,2
16843853,MyProject Application,"1,7,5,2397",4
17248513,MyRadioAccess,2.7.1.1000,1
16792548,mySAP.com,"730 (non-EXT), patch 223, changelist 1337608",23
16781127,mySAP.com,"720, patch 62, changelist 0",65
16782933,mySAP.com,"720, patch 36, changelist 0",4
16779013,mySAP.com,"720, patch 111, changelist 0",181
16778634,mySAP.com,"730, patch 326, changelist 1377184",690
16806335,MySearchDial Toolbar,1.8.29.0,1
16837081,MySlideShow,2.x,2
17064284,MySQL Administator,1.1,1
16805045,MySQL Administator,1.2,5
16951221,MySQL Installer,1.4.3.0,1
17196001,MySQL Installer,1.4.17.0,2
16805046,MySQL Migration Toolkit,1.1,5
17196004,MySQL Notifier,1.1.7,2
16805047,MySQL Query Browser,1.2,5
16806369,MySQL Workbench,5.2.47.10398,5
16825432,MySQL Workbench,6.0.8.11354,2
16783787,MySQL Workbench,5.2.37.8576,1
17010797,MySQL Workbench,6.3.4.0,2
17153419,MySQL Workbench,6.3.7,4
17010493,MySQL Workbench,5.2.44.9933,2
17088183,MySQL Workbench,6.1.4.11773,1
16951224,MySQL Workbench,6.2.4.12437,1
17196002,MySQLInstallerConsole,1.4.17.0,2
16951222,MySQLInstallerConsole,1.4.3.0,1
17245264,Myst,2.01,1
17042515,Mystery Case Files,1.0.0.1,1
17249299,MyUninst Application,"1, 0, 0, 1",1
17245283,MyUninstaller,1.73,1
17040030,MyUninstaller,1.76,1
17247774,MyWinLocker,3.1.212.0,1
17247659,MyWinLocker Suite,3.1.212.0,1
17232317,MZCookiesView,1.51,1
17232316,MZHistoryView,1.57,1
17240701,N4 Application,"1, 0, 0, 1",1
16779993,NA,"1, 0, 0, 0",13
16813410,NAB Conduit Install Application,"1, 0, 0, 1",3
17050200,NAL,1.0.0.0,2
17233771,Nalpeiron License Management,"6, 3, 9, 1",1
16894452,Nalpeiron License Management,"7, 3, 5, 0",10
16835389,Nalpeiron License Management,"7, 3, 4, 0",10
17243640,Nalpeiron License Management,"4, 2, 3, 0",1
16799327,Nalpeiron License Management,"5, 3, 1, 0",9
16814838,namazu.cgi,"2, 0, 20, 1",1
17151994,Name Manager,2,1
16796622,NamePrint Graphics,2.06.000,3
17210973,NameSrch,1.00.0031,2
16963011,Namoroka,3.6.14pre,2
16963014,Namoroka,1.9.2.13pre Debug,2
17189783,Namoroka,1.9.2,1
16790590,Namoroka,3.6.29pre,1
16853288,nan-finder,1.0.9582.0,1
17106211,NanoDrop2000/NanoDrop2000C,1.4.0.1,1
16828873,NAnt,0.85,1
17188269,NAnt,0.91,5
17188270,NAntContrib,0.92,4
17203760,Napster,"2, 0, 7, 2",1
16852645,NAS Function Scheduling Application,1.03,5
17129951,NAS Power Management Service,1.04,2
16856572,NAS Power Management Service,1.07,1
16997690,NAS Power Management Service,1.09,2
17245287,NAS Power Management Service,1.05,1
17232284,NASA World Wind,1.3.1913.42219,1
16997689,NASNaviator2,2.81,2
17245286,NASNaviator2,2.34,1
17129950,NASNaviator2,2.13,2
16856571,NASNaviator2,2.63,1
16859366,National Geographic Maps Topo,"3, 3, 2, 0",1
17242503,National Geographic Maps TOPO!,"4, 2, 3, 0",1
17075066,National Geographic Maps TOPO!,"4, 0, 0, 0",2
16839265,National Geographic Maps TOPO!,"4, 2, 4, 0",3
16797640,National Geographic Maps TOPO!,"4, 2, 6, 0",3
17223036,National Geographic Maps TOPO!,"4, 2, 7, 0",1
16783957,National Geographic Maps TOPO!,"4, 6, 0, 0",13
16842959,National Geographic Maps TOPO!,"3, 3, 4, 0",3
16787277,National Geographic Maps TOPO!,"3, 4, 1, 0",9
16808768,National Geographic Maps TOPO!,"3, 4, 2, 0",3
16793905,National Geographic Maps TOPO!,"3, 4, 3, 0",12
16825186,National Geographic Maps TOPO!,"4, 5, 0, 0",7
17223050,National Geographic Maps TOPO!,"4, 5, 0, 1",1
16828034,National Geographic Maps TOPO!,"4, 2, 8, 0",4
16825588,National Geographic Maps TOPO!,"4, 5, 0, 2",1
16837015,National Geographic Maps TOPO!,"4, 2, 0, 0",2
16829242,National Geophysical Data Center HeadUtil,"5, 0, 0, 0",2
16808679,National Instruments Installer,12.0.0.0,54
17248551,National Instruments Installer,2.8.0,1
16834625,National Instruments Logos,4.5.2.0,76
17168092,National Instruments MDF,16.0.0,6
17111514,National Instruments MDF,2.7.1,1
16795628,National Instruments MDF,3.0.0,10
16810220,National Instruments MDF,2.8.0,9
16855136,National Instruments MDF,3.1.0,1
16845116,National Instruments MDF,3.2.0,36
17116074,National Instruments MDF,15.0.0,16
16808694,National Instruments MDF,3.1.1,6
16986315,National Instruments MDF,14.5.0,1
16856975,National Instruments OPCDemo,1,2
16834628,National Instruments Service Locator,"2, 0, 0, 3",2
17248552,National Instruments UM Satellite,2.8.0,1
16789670,National Instruments UM Satellite,"1, 1, 0, 2",108
16793774,National Instruments Uninstaller,2.5.1,3
17168091,National Instruments Uninstaller,16.0.0,6
17111516,National Instruments Uninstaller,2.7.1,1
16855123,National Instruments Uninstaller,3.1.0,1
16845111,National Instruments Uninstaller,3.2.0,38
16986334,National Instruments Uninstaller,14.5.0,1
16795616,National Instruments Uninstaller,3.0.0,10
16810223,National Instruments Uninstaller,2.8.0,9
17116071,National Instruments Uninstaller,15.0.0,14
16808681,National Instruments Uninstaller,3.1.1,6
17074375,National Instruments Uninstaller,2.6.1,2
16826920,National Inventory of Dams,1.02,2
17224298,National Inventory of Dams,1,1
16831335,Nationl_GeographicLauncher,1.00.0027,1
16831334,Nationl_GeographicLauncher,1.00.0028,1
16831332,Nationl_GeographicLauncher,1.00.0040,1
16831333,Nationl_GeographicLauncher,1.00.0032,1
17103001,Native Instruments Downloader,2.0 (IA32),1
16809303,NativeEmailNativeConnector,1.0.0.0,5
16787419,NatSpeak,12.50.000.065,1
17105865,NatSpeak,14.00.000.180,3
17193322,NatSpeak,15.00.000.076,1
16808943,NatSpeak,12.50.000.080,3
17188538,NatSpeak,12.00.100.010,1
17230112,NatSpeak,13.00.000.123,1
16808258,NatSpeak,12.50.000.142,5
17209877,NatSpeak,12.50.000.110,1
16925540,NatSpeak,13.00.000.071,2
16989271,NatSpeak,13.00.000.200,9
17080051,NatSpeak,13.50.000.110,1
17194168,NaturalReader,14.0.5771.24215,2
17194169,NaturalReader 14 Free,1.00.0000,2
16829918,NaturalReader Ver 7.0,2.0.0.0,1
17249911,NaturalReaderFree,1.0.0.7,1
16950829,NaturalReaderFree,1.00.0000,1
16836284,NaturalReaderFree,11,3
17222370,NatureServe Vista,1.3.2.0,1
17042466,NAV Application,"5, 0, 0, 0",1
16796281,NAV Client Packager,7.50.00.833,3
16896584,NavCom FieldGenius 2012,6.0.6.6,1
16896583,NavCom SurveyCAD 2012,10.3.0.27,1
16778529,Naviant IEHost,"1, 0, 0, 1",66
17138525,Naviant NAVBrowser,1.0.1.0,1
16807140,Naviant NAVBrowser,1.0.0.12,3
16778530,Naviant NAVBrowser,1.0.0.17,37
16785329,Naviant NAVBrowser,1.0.1.2,28
16962287,Navicat Elevation,1,1
17086253,Navicat Premium,11.2,1
17231645,NavigationConvertDemo,1.0.0.0,1
17245543,Navionics World,1.6.2,2
16989311,NaViSet Administrator 2,2.0.22 (Build 141029),1
16792993,Navisphere,7.30.11,2
16823112,Navisphere,6.28.0,5
17207656,Navisphere,7.33.6,1
16823099,Navisphere,6.22.0,7
16811104,Navisphere,7.30.0,2
17073891,Navisphere Agent,6.19.5,1
16811103,Navisphere CLI,6.28.0.4.25,2
17073892,Navisphere CLI,6.19.5,1
16798256,Navisphere CLI,6.22.0,1
16787753,Navisworks,main.84082,5
16787749,Navisworks,10.0.840.82,5
16785135,Navisworks,11.0.983.73,17
17163044,Navisworks,14.0.1298.75,20
16958763,Navisworks,main.110912,2
16958762,Navisworks,12.0.1109.12,2
16946109,Navisworks,12.2.1147.53,13
17074604,Navisworks,main.123708,49
17074603,Navisworks,13.0.1237.08,49
16785136,Navisworks,main.98373,17
17163045,Navisworks,release_14.0_nw.129875,20
16946110,Navisworks,main.114753,13
17163043,Navisworks Batch Utility,14.0.1298.75,20
16787751,Navisworks Batch Utility,10.0.840.82,5
17074602,Navisworks Batch Utility,13.0.1237.08,49
16958761,Navisworks Batch Utility,12.0.1109.12,2
16946108,Navisworks Batch Utility,12.2.1147.53,13
16785134,Navisworks Batch Utility,11.0.983.73,17
17190944,NAVnet4,1.0.0.0,1
16843958,NAVTREK Application,"2, 0, 0, 1",1
16860477,NavWiz,1.0.0.1,3
16944218,NAWUTL,9.3.0.2,18
17041106,NBR Conversion Schedule Manager,"202,815,137,002,000",41
16986037,NBR Conversion Schedule Manager,"202,915,132,002,700",2
16828474,NBR Conversion Schedule Manager,"20,291,232,400,900",4
16798444,NBR Conversion Schedule Manager,"2,028,120,912,001,000",6
16808911,NBR Conversion Schedule Manager,"20,291,232,600,500",3
17243611,NBR Conversion Schedule Manager,"2710, 2010, 5, 18",1
16778833,NBR Conversion Schedule Manager,"202,812,001,001,000",459
17135303,NBR Conversion Schedule Manager,"203,015,005,001,700",37
16795517,NBR Conversion Schedule Manager,"2710, 2009, 7, 21",6
17057639,NBR Conversion Schedule Manager,"3,000,100,015,080,600",230
16786265,NBR Conversion Schedule Manager,"202,812,045,002,900",5
16782979,NBR Conversion Schedule Manager,"20,281,311,500,900",69
16964472,NBR Conversion Schedule Manager,"2,028,141,111,001,700",79
16779778,NBR Conversion Schedule Manager,"2,029,113,210,002,000",32
16787048,NBR Conversion Schedule Manager,"202,311,241,002,400",3
16789719,NBR Conversion Schedule Manager,"202,912,321,200,500",10
16787033,NBR Conversion Schedule Manager,"202,813,112,001,900",219
16786263,NBR Convert Execute Module,"202,812,047,001,000",11
16782977,NBR Convert Execute Module,"202,913,118,002,900",69
16968788,NBR Convert Execute Module,"2,029,141,112,001,700",79
17219507,NBR Convert Execute Module,"3,100,000,016,021,900",13
16787833,NBR Convert Execute Module,"20,281,311,400,100",54
16808909,NBR Convert Execute Module,"20,291,232,600,500",3
16779776,NBR Convert Execute Module,"2,029,113,210,002,900",32
17041104,NBR Convert Execute Module,"2913,40,2015,0623",33
17057637,NBR Convert Execute Module,"3,001,000,015,081,900",197
17135301,NBR Convert Execute Module,"310,000,001,509,900",24
16789717,NBR Convert Execute Module,"20,291,332,400,100",10
17116154,NBR Convert Execute Module,"3,006,000,016,022,500",30
16787031,NBR Convert Execute Module,"202,813,118,002,900",165
16988601,NBR Convert Execute Module,"2,029,133,210,002,200",3
16986035,NBR Convert Execute Module,"202,915,132,002,700",2
17071086,NBR Convert Execute Module,"2913,70,2015,0824",2
16778831,NBR Convert Execute Module,"202,812,001,001,000",459
17156397,NBR Convert Execute Module,"20,291,232,400,900",1
17136055,NBR Convert Execute Module,"291,310,020,160,225",6
17103039,NBR Convert Execute Module,"3,001,000,016,011,900",3
16786264,NBR Player Execute Module,"202,812,047,001,000",13
16787834,NBR Player Execute Module,"20,281,311,400,100",59
16808910,NBR Player Execute Module,"20,291,232,600,500",3
16782978,NBR Player Execute Module,"202,913,118,002,900",72
16968789,NBR Player Execute Module,"2,029,141,112,001,700",82
16779777,NBR Player Execute Module,"2,029,113,210,002,900",37
16789718,NBR Player Execute Module,"20,291,332,400,100",10
16986036,NBR Player Execute Module,"202,915,132,002,700",2
17116155,NBR Player Execute Module,"3,006,000,016,022,500",31
17219508,NBR Player Execute Module,"3,100,000,016,021,900",15
16787047,NBR Player Execute Module,"2,023,100,012,001,000",4
16988602,NBR Player Execute Module,"2,029,133,210,002,200",3
16795516,NBR Player Execute Module,"27, 2008, 7, 18",7
16787032,NBR Player Execute Module,"202,813,118,002,900",176
17041105,NBR Player Execute Module,"2913,40,2015,0623",40
17057638,NBR Player Execute Module,"3,001,000,015,081,900",212
17103040,NBR Player Execute Module,"3,001,000,016,011,900",3
17135302,NBR Player Execute Module,"310,000,001,509,900",25
16778832,NBR Player Execute Module,"202,812,001,001,000",460
17156398,NBR Player Execute Module,"20,291,232,400,900",1
17243610,NBR Player Execute Module,"27, 2010, 4, 9",1
17136056,NBR Player Execute Module,"291,310,020,160,225",9
17071087,NBR Player Execute Module,"2913,70,2015,0824",2
17121955,NCAPI support server (32-bit),6.0.7.64,2
16801601,NCAPI support server (32-bit),6.0.6.33,1
16859457,NCAPI support server (32-bit),6.0.9.439,2
17245587,NCBILink for Vector NTI,"7, 1, 0, 0",1
17174231,NCClnUp Application,1. 0. 0. 15,1
16865473,NCFS Software Write-block XP,1.1a,1
17188553,NCIC Mobile,1.0.2.6,1
17188530,NCIC Mobile,0.0.0.1,1
16798844,NCICDisplay Plug-in 2.3,2.3.0.429,4
16788155,NCICDisplay Plug-in 2.5,2.5.465.0,28
17235912,NCICDisplay Plug-in 2.5,2.5.492.0,1
17180701,NCICDisplay Plug-in 2.6,2.6.508.0,5
17097143,NCLauncherFromIE,8.0.0.0,1
17221831,NCLauncherFromIE,7.0.0.0,1
17188271,NCover Coverage Profiler,3.4.16.6924,4
17188273,NCover Coverage Profiler,3.4.18.6937,4
17019017,NCPluginUpdater,1.1.0.0,2
17241151,Ncrwd Application,"2, 4, 1, 0",1
17248933,NCS GT70X 2.6.0.0,NCS GT70X 2.6.0.0,1
17171382,NCSS,2.00.0026,1
16862245,NCSS,2.00.0029,1
16849611,NCSS,2.00.0283,1
16862244,NCSS,2.00.0216,1
16843685,NCSS,2007.01.0015,3
17248396,NCSS,2.00.0004,1
16859881,NCSS,2007.01.0014,1
16804882,NCSS,2007.01.0018,1
16827292,NCSS,2.00.0495,2
17235121,NCSS,2.00.0007,1
16973801,NCSS 10,10.0.5.0,2
17106296,NCSS 10,10.0.11.0,2
17104683,NCSS 10,10.0.11,1
17106295,NCSS 10 Help System,10.0.2.0,2
16973800,NCSS 10 Help System,10.0.1.0,2
17234775,NCSS 11,11.0.3,1
17234774,NCSS 11,11.0.3.0,1
17234773,NCSS 11 Help System,11.0.1.0,1
16805627,NCSS 2007,2007.01.0022,1
16838699,NCSS 9,9.0.6.0,1
16886328,NCSS 9,9.0.13.0,2
16908743,NCSS 9,9.0.14.0,1
16838697,NCSS 9,9.0.6,2
17245933,NCSS 9,9.0.13,1
16840159,NCSS 9,9.0.7.0,2
16838698,NCSS 9 Help System,1.0.0.0,6
16805628,NCSS Help System,1.00.0137,2
16804881,NCSS Help System,1.00.0136,6
16843686,NCSS Help System,1.00.0140,3
17233926,NCTAudioConvert ActiveX EXE,"2, 5, 5, 0",1
17203144,NCTAudioConvert ActiveX EXE,"2, 6, 6, 0",1
17027666,NCTCBrightcoveAPI,1.0.0.0,1
17027661,NCTCExtractDOILEARNData,1.0.0.0,1
16813595,NCTCGetWeather,1.0.0.0,1
17027662,NCTCKiosk,1.0.0.0,1
17027663,NCTCParseFPPS,1.0.0.0,1
16997932,NCTCUtilities,1.0.0.0,1
17027665,NCTCWindowsService,1.0.0.0,1
16805818,NDDrainNasis,1.00.0001,1
17166491,NDIS Protocol Driver,1.0.0.3,1
16828874,NDoc,1.3.1,1
16935212,NDPFixit-KB3005628,12.0.0021.0,8
16859393,NDPS RPM & Notification Listener,v3.0.1,1
16812117,NDPS Support (v1.3.0),1.3.0,2
16891717,NDumpITunesInfoToDB Application,"1, 0, 0, 1",1
16793764,NDumpITunesInfoToDB Application,"1, 0, 0, 2",4
16837909,Neat,5.1.31.12,3
16972212,Neat,5.6.1.441,6
16838293,Neat,5.0.21.82,1
16798665,Neat,5.4.1.306,7
16915525,Neat,5.5.2.8,2
17034881,Neat,5.6.1.526,11
16910916,Neat,5.4.2.6,3
16844256,Neat,5.0.25.80,1
16786215,Neat,5.2.2.6,1
16814240,Neat,5.3.1.126,6
17247308,Neat Smart Organization System,1.4.4p2.3,1
17231759,Neat Smart Organization System,1.4.1.46,1
17146348,Neat Smart Organization System,1.4.2p4.2,2
17247309,Neat Smart Organization System,1.4.4p3.1,2
17086570,Neat Smart Organization System,1,6
17096414,Neat Smart Organization System,1.4.1.49,1
17246118,Neat Smart Organization System,1.4.2p2.12,1
17128183,Neat Smart Organization System,1.4.2p2.11,1
17086571,NeatImageCaptureWrapper,1.0.0.0,6
17239012,Neato MediaFACE,1.1.76,1
16989310,NEC DISPLAY SOLUTIONS NaViSet,"1, 1, 27, 63501",1
16786209,NEC Driver,1.1.0.0,11
16863730,NEC Electronics USB 3.0 Host Controller Driver,1.0.19.0,1
16787560,NEC Electronics USB 3.0 Host Controller Driver,1.0.18.0,26
16789904,NEC Firmware Flash,"1, 1, 6, 6",4
16790064,"NEC USB 3.0, v.2.0.30.0, A01",2.0.30.0,18
16799080,"NEC USB3.0 xHCI, 2.0.30.0, A02",2.0.30.0,2
17046408,NECi DeleteDriver for USB Devices,"1, 0, 6, 0",26
17046409,NECi SetDriver for USB Devices,"1, 0, 6, 0",26
17175940,NecPhone,4.0.0.0,7
17046390,NecPhone,3.0.0.0,19
16992713,Ned.ForGATE,4.0.2011.4,1
16830083,NED2,2.6,3
16860142,NED2,2.12,3
16992711,NED-3,3.0.0.1,1
16860143,NED-SIPS,1.11.0000,3
16809710,NeEstimator,1.3,10
16798527,NeExtender CLI,"5, 5, 0, 0",4
16798528,NeExtender GUI client,"5, 5, 156, 1",4
17230293,NEF Codec,1.30.0,1
16784874,NEFLauncher,1.2,11
16861972,Nefsis Conference Launcher,5.3.23.387,1
16858876,Nefsis Conference Launcher,5.3.23.390,3
16978397,Nefsis Conferencing Client,5.3.23.390,1
16861971,Nefsis Conferencing Client,5.3.23.387,1
16784540,Nefsis Printer,3.3,2
16784539,Nefsis Support Tool,1.0.0.0,2
17118257,NeighborMap,10.9.1.142,1
16840086,NEMPEE HTML AutoRun,1,1
16974895,Neo4K,"4, 0, 5, 214",100
16959134,Neo4K,"5, 2, 7, 530",83
17161700,NeoBook 5.8.7,5.8.7,1
17025094,Neopost Inquire Only,2,1
17025093,Neopost SQL Utility,3,1
17200265,NeoVision,2.3.0.0,1
17005964,NeoVision,2.2.1,3
17152425,NeoVision,2.4.0.0,10
17200266,NeoVision,2.3.0,1
17128931,NeoVision,2.3.5,5
17123865,NeoVision,2.3.5.0,7
17165359,NeoVision,2.4.0,6
16820292,NeoVision,1.0.0.0,13
17005965,NeoVision,2.2.0.1,5
16838658,NeoVision 1.5.0.0,1.0.0.0,4
17243158,NER,2,1
16795083,Nero - Burning Rom,"5, 5, 8, 2",2
17224416,Nero 2014,"15, 0, 9, 0",1
16810252,Nero 8,8.0.0.0,1
16813770,Nero AG InCD,"4, 3, 15, 1",6
16813771,Nero AG incdsrv,"4, 3, 15, 1",6
16941307,Nero AG NeroCheck,"1, 0, 0, 7",1
16844718,Nero Ask Toolbar,10.0.0.0,2
16810249,Nero Ask Toolbar,3.0.0.5,1
17246596,Nero BackItUp,"1, 2, 0, 33",1
16798303,Nero BackItUp,4.2.3.100,2
16941316,Nero BackItUp,"2, 10, 6, 4",1
17179171,Nero BackItUp,"1, 2, 0, 61",1
16810926,Nero BackItUp,"1, 2, 0, 54",1
16834849,Nero BackItUp,4.2.6.100,1
16801680,Nero BackItUp,5.6.17.100,1
17218976,Nero BackItUp,"1, 0, 0, 0",1
16801683,Nero BackItUp Command line,5.6.17.100,1
16810928,Nero BackItUp Restore,"1, 2, 0, 54",1
17246598,Nero BackItUp Restore,"1, 2, 0, 33",1
17179173,Nero BackItUp Restore,"1, 2, 0, 61",1
17218978,Nero BackItUp Restore,"1, 0, 0, 0",1
17218977,Nero BackItUp Scheduler,"1, 0, 0, 0",1
17179172,Nero BackItUp Scheduler,"1, 2, 0, 61",1
16810927,Nero BackItUp Scheduler,"1, 2, 0, 54",1
17246597,Nero BackItUp Scheduler,"1, 2, 0, 33",1
17248635,Nero Blu-ray Player,12.0.21.46,1
16779602,Nero Blu-ray Player,12.0.15.87,1
16786727,Nero Blu-ray Player,12.0.16.51,2
16806242,Nero Blu-ray Player,12.0.14.93,2
16936761,Nero Blu-ray Player,12.0.16.173,2
17088970,Nero Burning ROM,"17,0,5,0",15
17249571,Nero Burning ROM,"6, 6, 0, 14",1
17179168,Nero Burning ROM,"6, 6, 1, 4",1
16779583,Nero Burning ROM,"15,0,20,0",4
16810923,Nero Burning ROM,"6, 6, 0, 16",1
17246594,Nero Burning ROM,"6, 6, 0, 3",1
16823079,Nero Burning ROM,"7, 5, 13, 1",6
16834858,Nero Burning ROM,"9, 4, 44, 100",1
16936742,Nero Burning ROM,"16,0,13,0",2
16786720,Nero Burning ROM,"15,0,25,0",1
17247869,Nero Burning ROM,"16,0,23,0",1
16823080,Nero Burning ROM,"3, 0, 0, 5",7
16798309,Nero Burning ROM,"9, 4, 30, 100",2
17218973,Nero Burning ROM,"6, 0, 0, 0",1
16813775,Nero Burning ROM,"6, 6, 0, 15",5
16941315,Nero Burning ROM,"7, 11, 10, 0",1
17088974,Nero Burning ROM 2016 Starter,"17,0,5,0",15
16786724,Nero Burning ROM Starter,"15,0,25,0",1
17247873,Nero Burning ROM Starter,"16,0,23,0",1
16936746,Nero Burning ROM Starter,"16,0,13,0",2
16779587,Nero Burning ROM Starter,"15,0,20,0",3
16795084,Nero BurnRights,"1, 0, 0, 4",2
16998120,Nero BurnRights,"1, 0, 0, 7",1
17088977,Nero BurnRights,"17, 0, 2, 0",15
16834854,Nero BurnRights,"3, 4, 20, 100",1
